,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
4565,24.680999999999997,1006.8,74.906,4.2705,29.375999999999998,1099.6,547.06,146.75,13.093,1.5517,57.879
4566,23.474,1006.6,79.67,4.3696,30.061999999999998,1100.1,544.99,148.51,13.245,1.5830000000000002,57.285
4567,22.845,1006.7,81.61,4.4417,30.448,1100.1,543.64,149.41,13.258,1.5621,57.478
4568,22.61,1006.5,83.734,4.3985,30.188000000000002,1100.0,544.37,149.0,13.19,1.0896,56.757
4569,22.385,1006.3,83.17,4.4289,30.419,1099.9,543.6,149.66,13.272,1.254,56.909
4570,21.934,1006.5,85.07600000000001,4.4205,30.183000000000003,1099.9,544.35,149.36,13.242,1.5538,57.92
4571,22.436,1007.0,84.507,4.4566,30.449,1099.9,543.66,149.49,13.269,1.0245,56.674
4572,24.631999999999998,1007.4,83.675,4.4393,29.924,1100.1,545.63,146.98,13.22,1.0781,56.133
4573,27.206999999999997,1007.7,76.21,4.5044,30.246,1100.1,544.66,146.99,13.159,1.2598,55.364
4574,28.813000000000002,1008.0,69.032,4.4062,29.505,1100.0,547.07,145.32,13.052,1.6695,57.59
4575,29.885,1008.1,64.306,4.3626,29.184,1099.7,548.04,144.55,12.960999999999999,1.6397,58.839
4576,30.791999999999998,1007.9,60.45,4.4234,29.534000000000002,1099.9,546.99,145.62,13.048,1.8489,59.185
4577,31.878,1007.6,55.751999999999995,4.4916,29.633000000000003,1099.9,546.73,146.2,13.093,1.3642,54.995
4578,32.819,1007.3,51.074,4.4561,29.386,1099.8,547.54,145.89,13.045,1.814,56.633
4579,33.459,1006.9,49.722,4.4607,29.421999999999997,1099.7,547.41,145.79,13.040999999999999,1.5788,55.331
4580,33.468,1006.7,46.974,4.4843,29.734,1099.9,546.83,146.66,13.065999999999999,1.565,55.288999999999994
4581,33.251,1006.6,46.167,4.5149,30.183000000000003,1099.9,545.37,147.52,13.18,1.5858,54.72
4582,32.852,1006.5,45.31399999999999,4.4436,29.869,1100.0,546.53,146.77,13.055,1.8117,56.64
4583,32.148,1006.6,50.485,4.4689,30.284000000000002,1099.9,545.08,147.07,13.187000000000001,1.9455,56.512
4584,30.746,1006.8,59.158,4.3337,29.517,1100.0,547.59,144.82,13.001,1.9044,56.188
4585,29.081,1006.8,57.808,4.4306,30.148000000000003,1099.9,545.14,147.04,13.2,2.029,55.915
4586,27.84,1007.0,55.408,4.2875,29.339000000000002,1099.8,547.74,146.13,13.029000000000002,2.3301,58.614
4587,26.944000000000003,1007.2,56.964,4.3093,29.543000000000003,1099.8,546.93,146.94,13.075999999999999,2.3754,58.608000000000004
4588,25.928,1007.4,61.011,4.2906,29.31,1099.4,547.27,146.56,13.012,2.3179,58.327
4589,26.159000000000002,1007.3,63.864,4.2802,29.275,1099.7,547.68,146.09,13.035,1.5322,56.718
4590,24.861,1007.3,65.495,4.2848,29.461,1099.8,547.01,147.32,13.08,1.4918,57.483999999999995
4591,23.756,1007.0,69.595,4.2958,29.67,1099.8,546.41,148.1,13.11,1.6629,58.746
4592,23.123,1006.7,72.736,4.3873,30.166,1099.8,544.49,149.16,13.296,1.2898,57.271
4593,22.193,1006.4,74.403,4.3733,30.215,1100.3,544.27,149.86,13.251,1.2449,58.03
4594,21.586,1006.3,74.611,3.9476,26.866999999999997,1090.5,549.53,139.35,12.491,1.4551,60.521
4595,22.241,1006.4,72.071,4.4018,30.209,1099.5,544.37,149.38,13.218,1.3113,58.256
4596,24.58,1006.4,64.051,4.4575,30.184,1100.1,545.0,148.44,13.231,1.4762,57.906000000000006
4597,27.588,1006.8,58.162,4.4628,29.886999999999997,1100.1,545.89,147.09,13.148,1.3102,56.946000000000005
4598,28.915,1007.1,63.79600000000001,4.3569,28.895,1099.6,548.66,144.32,12.984000000000002,1.1375,56.073
4599,29.66,1007.0,67.529,4.324,28.684,1098.5,548.67,143.19,12.879000000000001,1.0188,54.784
4600,30.526999999999997,1007.0,64.955,4.2815,28.314,1097.6,549.63,142.14,12.765999999999998,1.3219999999999998,56.275
4601,32.166,1006.8,49.42,4.4636,29.791,1099.9,546.48,146.82,13.1,0.86113,56.717
4602,32.934,1006.3,45.475,4.3819,29.335,1100.0,548.06,146.08,13.059000000000001,1.0759999999999998,57.575
4603,33.154,1005.8,47.581,4.4338,29.659000000000002,1099.9,546.89,146.71,13.081,1.4306,56.934
4604,33.625,1005.3,40.203,4.4104,29.561,1100.0,547.46,146.33,13.027000000000001,1.8907,59.215
4605,33.846,1004.9,39.668,4.4389,29.815,1099.8,546.72,146.75,13.106,1.8926,59.137
4606,33.218,1004.7,46.79600000000001,4.3461,29.273000000000003,1099.7,548.59,145.12,12.964,1.9202,58.324
4607,31.921,1005.0,53.622,4.4279,29.94,1099.7,546.42,145.93,13.114,1.9737,58.048
4608,31.033,1005.5,52.668,4.3799,29.506,1099.9,547.74,145.26,13.017000000000001,2.0291,58.528999999999996
4609,30.043000000000003,1005.9,53.044,4.4355,30.142,1099.8,545.54,147.11,13.161,2.0009,58.448
4610,28.491,1006.0,59.227,4.2623,28.898000000000003,1099.0,548.73,144.65,12.890999999999998,1.7871,58.803000000000004
4611,27.375999999999998,1006.1,62.148,4.3216,29.439,1099.2,547.17,145.82,13.029000000000002,1.7317,58.348
4612,26.493000000000002,1006.1,64.152,4.2776,29.068,1099.1,548.17,145.33,12.993,1.6988,58.802
4613,25.755,1005.7,66.673,4.4612,30.51,1100.1,543.85,148.52,13.298,1.8928,58.907
4614,25.276,1005.7,67.4,4.4015,30.112,1099.8,545.27,148.1,13.21,2.1592,59.536
4615,24.594,1005.9,67.494,4.4257,30.435,1099.9,544.07,149.04,13.288,2.0942,59.918
4616,24.065,1005.8,72.471,4.4303,30.362,1100.0,544.16,148.96,13.307,0.98495,57.02
4617,23.495,1005.9,72.639,3.6935,24.935,1079.9,549.67,130.81,11.967,1.4163,54.273
4618,23.141,1006.1,75.113,3.9843,26.96,1090.3,549.42,138.79,12.431,1.2431,58.111999999999995
4619,23.861,1006.6,76.375,4.5301,30.893,1099.9,542.2,149.98,13.344000000000001,1.1956,56.203
4620,25.826999999999998,1007.0,70.718,4.498,30.522,1100.1,543.58,148.62,13.293,1.2481,56.184
4621,27.669,1007.1,66.39399999999999,4.4754,30.131,1099.9,545.09,147.18,13.217,1.4142,56.971000000000004
4622,29.656999999999996,1007.2,61.193999999999996,4.4249,29.12,1099.9,548.43,144.83,12.959000000000001,1.1361,56.217
4623,31.745,1007.1,54.711999999999996,4.5405,29.726,1099.9,546.6,145.81,13.074000000000002,1.1002,56.556999999999995
4624,32.845,1006.9,50.788000000000004,4.4978,29.333000000000002,1100.0,547.86,145.0,13.011,1.4156,57.772
4625,33.882,1007.0,48.133,4.5749,29.546999999999997,1099.9,546.84,145.7,13.073,1.7408,56.841
4626,34.166,1006.9,45.349,4.563,29.406999999999996,1099.9,547.32,145.57,12.988,1.7087,57.191
4627,32.756,1007.0,55.556999999999995,4.467,29.585,1099.9,546.58,146.11,13.079,1.9991,54.795
4628,31.115,1007.3,62.653999999999996,4.3669,28.97,1099.8,548.63,144.72,12.96,1.706,53.69
4629,31.322,1007.7,62.571000000000005,4.453,29.595,1099.9,546.78,145.66,13.117,1.6163,53.871
4630,31.485,1007.8,61.555,4.4321,29.423000000000002,1099.9,547.37,144.98,12.985999999999999,1.6266,53.593
4631,30.552,1008.2,62.92,4.4855,29.910999999999998,1099.9,545.7,146.06,13.132,1.7876,53.61
4632,28.75,1008.7,67.78399999999999,4.4509,29.878,1100.0,545.66,146.81,13.142000000000001,1.6111,53.03
4633,27.487,1009.0,72.626,4.4586,30.049,1100.0,545.01,147.09,13.187000000000001,1.6915,53.294
4634,27.063000000000002,1009.2,74.15100000000001,4.3498,29.393,1099.8,547.15,145.62,13.064,2.4334,55.963
4635,26.61,1009.4,76.808,4.4032,29.578000000000003,1099.8,546.48,145.92,13.12,2.399,55.724
4636,26.33,1009.4,77.80199999999999,4.3376,29.163,1099.8,547.8,145.11,13.052,2.4090000000000003,56.19
4637,26.051,1009.4,79.087,4.3922,29.704,1099.7,546.15,146.23,13.115,1.7687,54.731
4638,25.508000000000003,1009.5,80.172,4.4059,29.897,1099.9,545.48,147.02,13.162,1.9281,54.566
4639,24.611,1009.6,82.353,4.4743,30.36,1100.0,543.88,148.35,13.328,1.7481,54.044
4640,24.066999999999997,1009.4,84.181,4.4254,29.930999999999997,1099.9,545.17,147.61,13.161,1.3477,52.666000000000004
4641,23.735,1009.4,85.154,4.4771,30.313000000000002,1099.9,543.87,148.63,13.220999999999998,1.4031,52.735
4642,23.427,1009.7,85.488,4.4234,29.873,1100.0,545.21,148.0,13.157,1.4447,52.565
4643,23.635,1010.1,85.96600000000001,4.5056,30.521,1100.0,543.14,149.03,13.317,0.8475799999999999,51.598
4644,25.551,1010.5,81.232,4.4498,29.848000000000003,1099.6,545.38,146.08,13.117,1.0618,55.238
4645,27.82,1010.6,68.852,4.6102,30.768,1099.9,542.53,148.46,13.360999999999999,1.0717,51.851000000000006
4646,29.191,1010.5,60.917,4.6058,30.583000000000002,1100.0,543.12,148.11,13.333,1.1276,51.692
4647,30.421,1010.4,56.297,4.4397,29.377,1099.9,547.22,145.33,13.055,0.9272799999999999,53.198
4648,31.165,1010.4,52.708,4.5125,29.855,1100.0,545.55,146.48,13.083,1.2096,53.91
4649,31.824,1010.4,49.851000000000006,4.4427,29.379,1099.9,547.1,145.93,13.075,1.5777,54.198
4650,32.010999999999996,1010.4,48.63399999999999,4.4644,29.487,1100.1,546.72,146.26,13.104000000000001,1.6633,53.76
4651,31.788,1010.4,47.357,4.5723,30.243000000000002,1100.1,544.45,147.89,13.192,1.8039,55.349
4652,31.461,1010.4,47.806999999999995,4.5564,30.12,1100.1,544.77,147.78,13.173,1.3369,55.703
4653,30.851,1010.4,50.592,4.5056,29.918000000000003,1099.9,545.45,147.19,13.162,1.5395,56.266999999999996
4654,29.945999999999998,1010.3,55.463,4.4483,29.589000000000002,1100.0,546.5,146.65,13.142999999999999,1.6009,55.13399999999999
4655,28.713,1010.6,61.879,4.4751,29.965999999999998,1100.0,544.94,147.41,13.189,1.8107,53.926
4656,27.541999999999998,1011.1,69.23,4.4416,29.795,1100.1,545.5,146.98,13.122,1.8104,52.348
4657,26.897,1011.4,73.131,4.5269,30.410999999999998,1099.9,543.37,148.3,13.293,1.673,51.61600000000001
4658,26.535,1011.7,71.27600000000001,4.4484,30.006,1100.1,544.83,147.57,13.214,1.7316,54.507
4659,25.893,1011.7,72.62100000000001,4.4734,30.233,1100.0,543.91,148.45,13.290999999999999,1.5884,54.568000000000005
4660,25.551,1011.7,74.59100000000001,4.41,29.72,1099.8,545.61,147.09,13.186,1.7912,55.611999999999995
4661,25.246,1011.3,76.579,4.3843,29.636999999999997,1099.8,546.01,146.8,13.107999999999999,1.8214,54.997
4662,25.044,1011.2,76.945,4.3759,29.682,1100.0,546.09,146.95,13.148,1.8027,55.273999999999994
4663,24.718000000000004,1011.5,76.938,4.4754,30.514,1100.0,543.18,148.81,13.305,2.1055,55.451
4664,24.12,1011.5,78.329,4.4592,30.168000000000003,1100.1,543.97,148.83,13.283,1.1783,54.113
4665,23.747,1011.4,79.558,4.4798,30.483,1100.0,542.92,149.68,13.309000000000001,1.0591,54.098
4666,23.351999999999997,1011.7,81.92,4.4333,29.999000000000002,1100.1,544.24,148.87,13.247,1.4562,55.038999999999994
4667,23.712,1011.9,82.178,4.5088,30.548000000000002,1100.1,542.92,149.18,13.315,1.4358,54.568000000000005
4668,25.997,1012.0,74.953,4.5352,30.35,1100.0,543.68,148.12,13.292,1.5479,54.236000000000004
4669,27.434,1012.1,69.468,4.4894,29.889,1099.9,545.35,146.97,13.149000000000001,1.6242,54.332
4670,28.833000000000002,1012.3,59.677,4.5152,29.883000000000003,1100.1,545.37,146.93,13.152000000000001,1.2171,53.201
4671,30.129,1012.2,53.843999999999994,4.5035,29.815,1099.9,545.43,146.63,13.135,1.1056,54.711000000000006
4672,30.904,1011.9,51.076,4.5244,29.875,1100.1,545.39,146.89,13.155999999999999,1.4663,55.098
4673,31.303,1011.8,48.051,4.5214,29.881999999999998,1099.9,545.5,147.13,13.151,1.9372,55.223
4674,31.744,1011.5,45.928999999999995,4.4757,29.555,1099.9,546.54,146.59,13.15,2.0993,55.96
4675,31.698,1011.3,48.483999999999995,4.5562,30.081,1099.9,544.85,147.52,13.198,1.9566,54.137
4676,31.156999999999996,1011.1,50.086999999999996,4.4742,29.609,1100.1,546.41,146.7,13.126,1.187,54.068000000000005
4677,30.283,1010.7,54.083,4.5169,29.969,1100.0,545.12,147.41,13.212,1.3038,53.599
4678,29.43,1010.6,55.714,4.4639999999999995,29.697,1099.7,545.81,147.1,13.099,1.348,54.00899999999999
4679,28.491999999999997,1010.6,61.982,4.4758,29.811,1100.0,545.51,147.16,13.120999999999999,1.9617,55.217
4680,27.675,1010.9,66.993,4.4998,30.025,1099.9,544.63,147.51,13.163,1.9225,54.565
4681,27.296,1011.4,70.226,4.4956,29.914,1100.2,545.05,147.37,13.197000000000001,1.9741,54.251999999999995
4682,27.065,1011.2,70.42399999999999,4.5181,30.016,1099.8,544.45,147.42,13.235999999999999,1.5648,53.467
4683,26.647,1011.7,69.14399999999999,4.4195,29.910999999999998,1100.1,545.1,147.39,13.184000000000001,1.5483,54.986999999999995
4684,25.302,1011.9,74.195,3.7526,25.084,1082.4,549.94,131.72,12.09,2.0381,53.479
4685,24.475,1012.0,77.069,3.7421,25.135,1082.8,550.09,132.02,12.045,1.5374,52.556000000000004
4686,23.754,1011.9,75.531,3.7558,25.243000000000002,1083.5,550.21,133.07,12.15,1.3763,54.025
4687,23.215999999999998,1011.6,79.718,3.7423,25.148000000000003,1083.0,550.28,132.92,11.978,1.5867,54.17
4688,23.018,1011.6,81.14,3.3132,21.838,1063.4,550.35,118.62,11.148,2.0387,50.443000000000005
4689,22.805999999999997,1011.5,83.473,2.9185,19.070999999999998,1046.5,550.23,106.85,10.322000000000001,3.8628,51.093999999999994
4690,23.965999999999998,1011.9,80.953,3.7988,25.185,1082.0,549.89,131.53,12.047,1.7357,51.817
4691,25.916999999999998,1012.1,75.715,3.8576,25.553,1084.1,550.19,132.42,12.147,1.7173,52.894
4692,27.217,1012.4,67.8,3.4915,22.921,1069.3,549.71,121.5,11.324000000000002,2.4669,50.34
4693,27.619,1012.3,66.206,4.5242,30.28,1099.8,543.35,147.91,13.317,1.4434,54.724
4694,28.613000000000003,1012.2,61.659,4.4687,30.023000000000003,1100.1,544.44,147.4,13.269,1.391,55.526
4695,28.47,1012.4,58.746,4.4436,30.2,1100.1,544.14,147.94,13.3,1.5526,57.718999999999994
4696,28.366,1012.5,55.056000000000004,4.4448,29.95,1100.1,544.75,148.1,13.23,1.7095,55.406000000000006
4697,28.180999999999997,1012.6,61.269,4.4523,29.892,1100.1,544.81,147.66,13.192,1.6235,53.583999999999996
4698,28.61,1012.4,59.071000000000005,4.4156,29.649,1099.8,545.65,147.16,13.117,1.7741,54.714
4699,28.674,1012.2,61.247,4.433,29.801,1099.9,545.33,147.51,13.177,1.8539,56.298
4700,28.19,1012.2,62.525,4.4367,29.741,1100.0,545.49,147.43,13.192,1.8704,55.961000000000006
4701,27.398000000000003,1012.2,64.883,4.1421,27.752,1091.7,547.14,140.02,12.687000000000001,2.0586,56.137
4702,26.513,1012.3,68.975,3.8103,25.279,1083.4,550.24,131.93,12.007,1.868,54.858999999999995
4703,26.078000000000003,1012.6,69.774,3.8331,25.342,1083.3,549.79,131.8,11.999,2.019,54.353
4704,26.183000000000003,1012.8,65.78,3.8103,25.090999999999998,1081.9,549.77,130.67,11.966,2.0869999999999997,55.952
4705,26.076999999999998,1012.9,62.769,3.7901,24.954,1081.2,550.15,130.08,11.975999999999999,2.1132,55.38
4706,25.846,1012.8,61.473,3.3022,21.546,1061.0,550.39,115.79,11.013,3.0757,54.348
4707,25.458000000000002,1012.4,61.353,3.7592,24.748,1080.1,550.4,129.52,11.977,2.3725,55.849
4708,24.998,1012.0,63.585,3.7237,24.537,1079.2,550.38,128.96,11.8,1.9429,53.761
4709,24.575,1011.5,65.525,3.3785,22.294,1065.9,550.34,119.87,11.31,2.512,50.648999999999994
4710,23.95,1011.2,69.086,3.0994,20.236,1053.8,550.22,111.34,10.729000000000001,3.5129,53.53
4711,24.139,1010.8,68.324,3.2642,21.441,1060.7,549.88,116.29,10.915,3.0024,54.832
4712,23.819000000000003,1010.7,70.617,2.8015,18.207,1040.7,550.28,102.0,10.033,5.4003,54.856
4713,24.495,1010.7,69.389,3.1781,20.683000000000003,1055.6,550.4,112.29,10.665999999999999,3.2863,53.958
4714,25.919,1010.7,64.166,2.8625,18.303,1040.4,550.17,100.74,10.081,5.0633,51.942
4715,26.92,1010.6,58.733000000000004,3.8702,25.316,1082.7,550.14,130.93,12.013,1.7459,57.585
4716,27.506,1010.5,58.273999999999994,3.8527,25.408,1083.1,550.11,131.18,12.052,1.7463,56.989
4717,27.21,1010.5,60.688,3.8291,25.294,1082.4,550.13,130.77,12.110999999999999,1.7838,57.153
4718,27.6,1010.5,54.388000000000005,3.9039,25.344,1083.1,550.08,130.91,12.023,1.5725,58.032
4719,28.128,1010.3,51.683,3.9154,25.388,1083.2,550.05,130.83,12.069,1.735,57.6
4720,28.506,1010.0,51.669,3.8829,25.353,1083.0,549.97,130.51,11.975999999999999,1.7266,57.336000000000006
4721,28.391,1009.8,52.547,3.8896,25.373,1083.1,549.68,130.72,12.073,2.0059,57.647
4722,28.05,1009.9,55.872,3.8687,25.351,1083.0,549.52,130.77,12.012,1.9301,56.848
4723,26.769000000000002,1010.3,59.288000000000004,3.7524,24.578000000000003,1078.5,550.01,128.16,11.755999999999998,2.3741,54.637
4724,25.823,1010.5,65.465,3.8205,25.139,1082.0,549.98,130.94,11.92,2.2468,55.691
4725,25.32,1010.7,69.501,3.8084,25.083000000000002,1082.0,550.07,131.07,11.974,2.1153,54.431999999999995
4726,24.899,1010.7,70.748,3.7718,24.914,1081.3,550.25,130.88,11.935,2.3796,54.803000000000004
4727,24.374000000000002,1010.6,70.488,3.2460000000000004,21.267,1059.6,550.01,115.38,10.919,3.1029,54.383
4728,24.182,1010.5,68.821,3.0392,19.747,1050.4,549.98,108.92,10.475,3.7223,54.888999999999996
4729,21.296999999999997,1012.2,72.021,3.3926,22.433000000000003,1066.9,550.29,121.64,11.334000000000001,2.4735,56.757
4730,20.682,1011.9,73.793,3.4124,22.831,1069.5,550.19,123.56,11.41,2.0543,55.185
4731,19.975,1011.8,74.421,3.0245,19.607,1050.6,550.32,110.15,10.575999999999999,3.748,58.57
4732,19.298,1011.8,76.557,2.9760000000000004,19.678,1050.9,550.47,110.62,10.515,4.5429,60.707
4733,19.038,1011.7,77.433,2.992,19.539,1050.2,550.34,110.21,10.529000000000002,3.7041,59.238
4734,18.921,1011.9,77.31,2.9901,19.493,1050.0,549.96,110.06,10.418,3.6298,58.61600000000001
4735,18.925,1012.1,78.33800000000001,2.975,19.347,1049.2,550.18,109.58,10.536,3.8654,59.678000000000004
4736,19.529,1012.4,77.631,3.1084,20.375,1055.1,549.7,113.49,10.717,3.7111,60.352
4737,21.55,1012.9,71.028,2.8092,18.214000000000002,1041.0,549.91,102.36,10.066,5.0157,56.158
4738,24.084,1013.2,61.308,3.3960000000000004,22.173000000000002,1065.0,549.97,118.83,11.154000000000002,3.259,58.515
4739,25.908,1013.5,50.88399999999999,3.6705,23.859,1075.1,549.93,125.45,11.636,2.0789,56.155
4740,27.087,1013.5,45.471000000000004,3.7051,23.980999999999998,1075.5,549.94,125.37,11.652999999999999,1.9961,56.63
4741,27.68,1013.4,42.924,3.7595,24.180999999999997,1076.5,550.0,125.97,11.663,2.2533,57.93
4742,28.068,1013.5,39.703,3.7442,24.076999999999998,1076.0,549.9,125.29,11.752,2.6205,59.225
4743,28.34,1013.4,39.446999999999996,3.7419,24.089000000000002,1076.2,549.93,125.31,11.807,2.5178,57.818000000000005
4744,28.523000000000003,1013.4,37.62,3.7348,24.162,1076.4,549.68,125.47,11.789000000000001,2.6854,58.44
4745,28.7,1013.4,36.353,3.7168,24.134,1076.6,549.9,125.41,11.663,2.4125,60.501999999999995
4746,28.605999999999998,1013.5,35.645,3.7146,24.16,1076.7,550.41,125.62,11.690999999999999,2.4619,61.233999999999995
4747,25.474,1014.3,53.395,2.8203,18.153,1040.0,549.94,100.59,10.003,5.5254,53.008
4748,24.349,1014.7,59.22,2.8394,18.14,1040.0,549.82,100.97,10.007,6.0641,50.411
4749,21.868000000000002,1014.4,67.429,2.7893,17.761,1038.7,549.79,100.2,9.9813,7.1852,60.303999999999995
4750,20.987,1014.3,71.72,3.0536,19.936,1052.1,550.06,110.99,10.616,4.4103,54.582
4751,20.934,1014.0,72.97,3.0737,20.095,1052.5,550.07,111.29,10.606,4.2487,53.931999999999995
4752,21.078000000000003,1013.7,73.617,2.9747,19.457,1048.9,550.14,108.71,10.427,4.4954,54.583999999999996
4753,20.55,1013.6,77.307,3.0237,19.636,1050.6,550.13,110.09,10.571,4.2619,53.365
4754,20.199,1013.6,80.056,3.1889,20.995,1059.1,549.83,116.21,10.957,3.5949,52.619
4755,20.154,1013.8,81.751,3.5410000000000004,23.436999999999998,1073.9,549.81,126.82,11.559000000000001,2.06,50.089
4756,20.022000000000002,1013.8,83.412,3.0066,19.539,1050.3,550.06,109.9,10.545,4.7455,53.644
4757,20.88,1014.1,84.708,3.266,21.337,1060.9,550.1,117.27,10.966,3.6180000000000003,50.391000000000005
4758,23.005,1014.5,80.52,3.7954,25.011999999999997,1082.3,549.93,131.88,11.907,2.0681,49.821999999999996
4759,25.525,1015.0,66.652,3.8557,25.243000000000002,1083.1,550.13,131.49,12.012,2.3092,52.692
4760,26.971,1015.1,52.676,3.8619,25.182,1082.8,550.07,130.45,11.985,1.9196,54.283
4761,28.035,1015.1,47.92100000000001,3.9139,25.423000000000002,1084.0,549.85,131.19,12.055,36.454,102.33
4762,29.055,1014.8,41.501000000000005,3.9378,25.579,1084.6,549.58,131.2,12.215,3.3085,55.841
4763,29.52,1014.6,37.172,3.9398,25.545,1084.5,549.97,130.84,12.204,2.2892,61.79
4764,29.753,1014.4,36.309,3.9602,25.713,1085.4,550.07,131.42,12.257,2.8625,64.562
4765,29.581,1014.1,39.981,3.9525,25.699,1085.3,550.07,131.56,12.220999999999998,2.7741,61.678000000000004
4766,29.340999999999998,1013.8,43.151,3.9503,25.685,1085.3,550.07,131.58,12.117,2.0127,56.495
4767,29.250999999999998,1013.6,38.442,3.8998,25.329,1083.1,549.99,130.08,11.995,2.261,58.753
4768,28.574,1013.6,45.808,3.2689,21.093000000000004,1058.3,549.62,112.91,10.866,3.6352,51.37
4769,27.357,1013.8,52.604,3.8433,25.224,1082.9,549.9,130.97,11.964,2.35,54.325
4770,26.151,1014.2,60.638000000000005,3.7691,24.814,1081.1,549.81,130.0,11.987,2.095,50.18
4771,24.787,1014.5,68.021,3.7579,24.997,1082.4,550.01,131.75,12.019,2.3532,51.038999999999994
4772,23.456,1014.8,74.82,3.7067,24.504,1079.9,550.03,130.25,11.902000000000001,2.1035,50.732
4773,22.674,1014.7,77.40899999999999,3.3096,21.660999999999998,1062.7,550.17,118.18,11.095,3.1179,51.068999999999996
4774,22.138,1014.6,78.61399999999999,3.2909,21.613000000000003,1062.4,550.35,117.99,11.123,3.5136,51.46
4775,21.615,1014.5,81.068,3.6782,24.199,1077.7,549.91,129.23,11.889000000000001,2.7757,51.773
4776,21.291,1014.1,83.398,3.6889999999999996,24.59,1080.1,549.82,131.1,12.0,2.658,52.672
4777,20.855999999999998,1013.9,85.57,3.7411,24.724,1081.3,550.11,132.18,12.030999999999999,2.6112,52.701
4778,20.726,1013.8,86.162,3.7818,24.905,1082.3,550.01,133.09,12.019,2.2674,53.477
4779,20.413,1013.8,87.585,3.5602,23.281999999999996,1072.8,549.99,126.26,11.505999999999998,3.0084,53.77
4780,20.451,1014.1,88.48899999999999,3.0099,19.375999999999998,1049.4,550.34,109.36,10.449000000000002,5.1284,54.357
