,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
1059,0,0,8,6,2,1.23461,1.93886,1.6565299999999998,-0.15487,-0.52745,1.29221,1.2247,5,0,0,3,5,4,6,0,0,0,0,0,0,4,0,4,0,0,0
1060,1,1,7,6,6,-1.69163,-0.15487,0.8830899999999999,-1.47955,0.41594,-0.21712,0.07987000000000001,5,2,0,2,4,6,5,2,2,4,0,0,0,3,0,3,5,0,2
1061,1,1,5,4,5,-0.67825,0.63779,1.6565299999999998,0.59042,0.5848899999999999,-0.21712,1.2247,5,4,3,3,6,6,6,2,0,2,0,0,3,3,0,4,6,0,1
1062,0,1,7,6,6,-3.15735,0.47617,1.24033,1.11406,-1.13788,0.88113,0.7654,4,0,0,0,4,6,5,0,0,0,0,0,3,4,0,0,5,0,0
1063,2,0,2,1,6,1.23461,-0.69509,0.58331,0.28783000000000003,1.63088,-1.37983,-1.5485799999999998,5,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,6,0,0
1064,2,1,8,1,6,-0.58016,-0.69509,-2.39883,-0.30172,-0.27607,-2.55524,-1.18084,3,0,0,0,6,0,4,0,0,0,0,0,0,0,0,1,0,0,0
1065,0,1,3,5,6,-1.69163,0.96248,-0.01928,-0.01729,-0.89891,0.88113,0.07987000000000001,6,0,0,0,5,6,4,0,0,6,0,0,0,0,0,0,6,0,0
1066,1,0,0,5,6,-0.92104,0.0033200000000000005,1.06238,2.03972,2.04506,-1.37983,-0.21575,6,0,0,0,5,2,5,0,0,0,0,0,0,0,0,0,2,0,0
1067,1,0,5,4,4,-0.05188,-1.37639,-0.45174,-0.15487,1.3061200000000002,-0.21712,-1.18084,6,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0
1068,0,1,5,5,6,0.41667,0.0033200000000000005,0.29338000000000003,-0.60633,0.12331,0.88113,0.07987000000000001,5,0,0,0,6,2,6,0,0,0,0,0,2,0,0,0,0,0,0
1069,0,1,7,2,6,-0.46725,-0.43999,1.06238,0.13136,-1.38502,-0.21712,0.7654,5,0,2,0,6,3,5,2,0,2,0,0,2,0,0,0,6,0,2
1070,0,0,5,5,6,1.60383,-1.50796,-0.17779,0.28783000000000003,-0.40581,-0.71126,-1.5485799999999998,2,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1071,2,0,0,5,6,-0.67825,0.32197,-0.01928,-0.30172,1.46191,-1.37983,-1.5485799999999998,5,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1072,2,1,3,5,6,0.31287,-0.69509,-0.45174,-0.4532100000000001,-0.14277,0.19268,0.7654,6,0,1,0,5,2,6,0,0,0,0,0,0,0,0,0,3,0,0
1073,0,1,2,5,6,-0.92104,-0.57545,0.7233,1.2861,-0.27607,-0.71126,-0.21575,3,0,0,0,5,6,4,0,0,0,0,0,4,0,0,4,0,0,0
1074,2,0,6,1,6,0.41667,0.0033200000000000005,-0.97631,0.13136,-0.14277,-1.37983,-1.18084,4,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,3,0,0
1075,1,0,8,6,6,1.8399,-1.92173,1.88511,-0.91699,0.25953000000000004,0.19268,1.92173,3,1,1,2,6,3,6,0,0,1,0,0,0,1,0,1,3,0,0
1076,3,1,6,5,6,-1.5507799999999998,0.96248,-0.31776,-0.4532100000000001,0.25953000000000004,-0.21712,-1.5485799999999998,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1077,2,0,6,5,6,0.52135,-1.37639,-1.42424,0.13136,-1.13788,-1.37983,-1.18084,4,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1078,1,0,5,5,5,0.31287,1.74091,-0.17779,0.28783000000000003,0.5848899999999999,0.52975,0.7654,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1079,0,0,5,5,6,-1.1943,1.58487,0.29338000000000003,1.11406,1.3061200000000002,-0.21712,-0.21575,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1080,0,1,5,5,6,-0.24649,0.47617,-0.31776,0.28783000000000003,-0.52745,-0.21712,-0.21575,5,0,0,0,6,2,6,0,0,0,0,0,2,0,0,2,3,0,0
1081,0,0,5,5,6,0.62967,1.11406,-0.8473200000000001,-0.4532100000000001,-1.25773,-0.71126,-0.8463700000000001,6,0,0,0,6,0,6,4,0,0,0,0,0,0,0,0,0,0,0
1082,0,0,8,5,6,-0.05188,-0.15487,0.44585,0.28783000000000003,0.41594,-1.37983,-0.21575,5,2,2,0,6,2,4,0,0,3,0,2,3,0,0,2,2,0,1
1083,0,0,5,5,6,-0.24649,0.47617,0.8830899999999999,-0.15487,1.81175,0.52975,0.40148,6,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1084,2,1,6,1,6,-0.14882,-0.15487,0.58331,0.43852,0.5848899999999999,-0.71126,0.40148,6,2,0,2,6,3,5,2,0,2,0,2,0,2,0,2,1,0,0
1085,0,0,5,4,6,-0.05188,0.96248,2.1532400000000003,-0.30172,0.25953000000000004,-1.37983,-0.52593,3,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1086,0,0,5,5,6,0.52135,0.47617,-0.01928,-0.30172,0.25953000000000004,0.19268,-0.52593,6,0,2,0,6,2,6,0,0,0,0,0,0,0,0,0,3,0,0
1087,1,0,5,6,6,-0.46725,-0.15487,0.29338000000000003,0.59042,0.93949,0.19268,-0.8463700000000001,6,6,0,3,6,0,6,0,0,0,0,0,0,0,4,0,0,0,0
1088,1,0,8,5,6,-1.05308,1.45421,0.14143,1.11406,-0.27607,-1.37983,0.7654,6,2,5,0,6,5,5,2,0,0,0,0,0,0,0,2,6,0,1
1089,0,0,5,5,6,0.62967,1.45421,-0.17779,2.4626200000000003,-0.52745,1.29221,0.40148,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1090,3,0,1,5,6,-0.46725,0.63779,-1.11902,1.11406,0.12331,0.19268,-0.52593,4,3,0,5,6,3,5,3,0,3,0,0,3,3,3,3,3,0,0
1091,0,1,8,0,6,-1.69163,-0.80615,-0.58331,-1.21213,-1.25773,0.19268,0.7654,3,4,6,0,6,3,4,4,0,4,0,0,4,4,0,3,0,0,4
1092,1,0,8,0,6,-1.43907,1.74091,-0.8473200000000001,-0.60633,0.5848899999999999,0.88113,0.40148,6,2,0,2,6,4,5,3,0,3,0,0,0,0,0,0,5,0,0
1093,2,1,5,5,0,-0.46725,0.96248,0.14143,-0.01729,0.93949,0.88113,-0.21575,5,0,0,2,4,0,5,0,0,0,0,0,0,0,0,0,6,0,0
1094,1,1,5,5,6,1.13281,-1.09207,-0.8473200000000001,-0.01729,0.12331,-0.21712,-2.07848,5,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,2,0,0
1095,0,1,3,5,6,-0.58016,-0.69509,1.6565299999999998,1.81866,-1.13788,-0.21712,-0.52593,5,2,3,3,5,5,4,0,0,3,0,4,3,0,0,0,6,0,0
1096,1,1,7,6,6,-0.92104,0.0033200000000000005,0.7233,0.13136,-0.65253,0.88113,0.07987000000000001,3,2,0,4,6,6,6,2,2,3,2,2,3,2,6,3,6,0,5
1097,0,0,7,6,6,0.04257,-0.43999,-0.01928,-0.91699,-0.65253,-1.37983,-0.21575,4,0,0,0,6,5,4,0,0,0,0,0,3,0,0,3,0,0,0
1098,0,0,5,5,6,-1.32828,1.2861,0.29338000000000003,0.43852,0.5848899999999999,-0.21712,0.40148,5,2,2,0,5,5,6,2,0,0,0,0,0,0,0,2,5,0,0
1099,0,1,7,4,6,-0.58016,0.47617,-0.17779,0.28783000000000003,-1.7816900000000002,0.19268,0.7654,6,4,0,0,6,5,5,0,0,0,0,0,0,0,0,0,6,0,0
1100,0,0,8,6,6,0.31287,-0.15487,-0.58331,-0.30172,1.3061200000000002,-0.71126,-0.52593,5,0,0,2,6,6,5,3,0,4,0,2,2,4,0,2,3,0,0
1101,0,0,5,4,6,-0.79151,-0.15487,-0.17779,-0.4532100000000001,-0.40581,-0.21712,1.2247,6,0,3,0,5,6,5,3,0,4,0,0,0,3,0,0,6,0,0
1102,0,0,3,6,6,-1.05308,0.32197,1.88511,-0.91699,-1.7816900000000002,0.19268,0.7654,5,0,0,0,5,4,5,0,0,4,0,0,0,0,0,0,0,0,0
1103,1,1,7,4,6,-1.1943,-1.09207,0.7233,-1.21213,-2.04506,-1.37983,0.07987000000000001,6,3,2,3,6,5,5,3,0,4,0,3,3,4,0,4,6,0,0
1104,1,0,0,5,6,-0.14882,-0.30033000000000004,-0.45174,2.23427,1.63088,-1.37983,0.07987000000000001,4,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,1,0,0
1105,1,0,7,4,6,1.98437,-0.30033000000000004,0.44585,-1.21213,-1.0145,0.19268,0.7654,5,3,2,2,3,6,5,3,0,4,2,2,0,3,3,2,6,0,1
1106,0,1,8,5,6,1.13281,1.11406,1.06238,-0.15487,-0.52745,1.86203,1.92173,5,4,2,3,5,4,6,2,0,4,0,4,3,2,0,2,4,0,0
1107,0,1,7,5,6,-0.92104,1.74091,1.43533,1.2861,-0.27607,0.19268,0.40148,6,5,3,5,6,5,5,5,0,5,0,5,3,3,0,0,6,0,0
1108,3,1,7,6,6,2.4626200000000003,-1.50796,-1.82919,0.13136,-1.64101,0.88113,-0.52593,5,3,1,6,6,1,5,3,0,1,1,2,0,1,3,2,1,0,1
1109,0,0,7,6,6,0.22393,-0.15487,-0.31776,2.23427,1.46191,-1.37983,-1.18084,5,0,0,6,6,3,4,0,0,4,0,0,3,4,0,5,0,0,0
1110,3,1,0,6,6,0.41667,-0.43999,0.58331,0.28783000000000003,-1.25773,1.29221,0.07987000000000001,6,6,0,2,6,3,6,2,0,1,0,0,0,3,3,2,2,0,0
1111,0,1,3,6,6,-0.92104,-1.23177,-0.71727,-1.07533,0.5848899999999999,-0.71126,-0.52593,5,0,4,3,6,6,6,4,0,4,0,3,3,3,3,4,6,0,2
1112,0,1,7,6,6,-3.46436,0.47617,-0.01928,1.2861,2.04506,-0.21712,0.7654,5,0,0,0,6,6,6,0,0,0,0,0,4,3,3,3,5,0,0
1113,3,1,1,5,6,0.52135,-0.57545,0.44585,-2.5383,-0.27607,0.88113,-0.21575,3,1,1,1,6,6,6,1,0,0,3,0,0,1,0,3,1,0,0
1114,0,1,7,6,5,0.91093,0.0033200000000000005,1.24033,-0.15487,-1.38502,1.29221,0.40148,5,0,0,3,6,6,6,0,0,3,0,0,6,4,0,4,6,0,0
1115,0,1,7,6,6,1.60383,-1.23177,-0.17779,-0.91699,-0.65253,-0.71126,-0.21575,6,4,0,6,6,6,6,0,0,4,0,0,4,3,3,3,6,0,0
1116,1,0,8,6,6,-1.69163,2.57309,2.90161,1.11406,-0.27607,0.52975,1.92173,6,6,0,3,6,6,6,3,0,3,0,0,0,4,5,5,6,0,4
1117,0,1,7,6,6,1.02119,-0.43999,-0.01928,-1.7719999999999998,-1.0145,0.88113,0.7654,4,5,0,3,4,6,5,0,0,3,0,0,3,3,0,3,3,0,0
1118,1,1,8,5,6,-1.05308,1.2861,0.44585,0.43852,0.7583,0.19268,-0.21575,5,2,2,0,6,2,6,2,0,2,0,2,2,0,0,0,2,0,0
1119,1,1,7,6,6,-0.34799,-2.44904,-1.2755299999999998,-0.7609600000000001,-0.27607,0.19268,0.7654,2,5,0,3,6,2,4,2,0,0,3,2,2,2,6,2,1,0,0
1120,0,1,1,1,6,-0.05188,-1.92173,1.6565299999999998,-0.01729,-0.40581,-0.71126,-0.52593,3,2,0,2,6,3,4,3,2,2,0,2,2,2,4,2,6,0,0
1121,1,1,6,5,6,0.73545,-0.94779,-1.11902,-0.01729,-1.25773,0.52975,-0.52593,6,6,2,3,6,3,6,3,0,3,0,4,6,0,0,2,6,0,0
1122,1,1,3,5,6,-1.05308,0.0033200000000000005,-2.39883,0.43852,-0.00665,1.29221,0.07987000000000001,6,2,2,5,4,6,6,3,3,3,0,4,6,2,0,2,6,0,3
1123,1,1,6,6,6,1.37297,-1.37639,-0.45174,-0.15487,-2.30408,-0.21712,-0.21575,4,4,2,5,6,5,5,3,0,4,3,0,4,0,2,3,6,0,3
1124,4,1,2,6,6,0.52135,-0.43999,-0.58331,-1.6209,0.5848899999999999,-0.21712,0.07987000000000001,3,1,0,4,6,3,3,2,2,0,0,0,0,1,0,1,1,0,0
1125,0,1,7,6,6,1.37297,-0.94779,0.7233,0.28783000000000003,-0.78155,0.52975,1.2247,4,3,0,5,6,6,5,2,2,3,2,0,6,5,3,3,5,0,0
1126,0,1,7,6,6,1.02119,-2.03972,-0.71727,1.11406,-1.25773,0.88113,0.40148,5,5,0,3,6,6,5,3,2,3,0,0,2,3,6,2,6,0,2
1127,0,1,7,4,6,-1.5507799999999998,-1.23177,0.8830899999999999,1.6110799999999998,-1.7816900000000002,-0.21712,0.40148,5,0,0,0,3,5,6,0,0,0,0,3,3,3,3,4,5,0,0
1128,0,1,7,4,6,0.41667,0.16767,-0.17779,-0.01729,-1.92173,1.29221,0.7654,6,3,3,6,4,5,5,2,2,3,5,5,6,2,0,2,6,0,2
1129,1,0,6,6,6,2.28554,0.80523,0.7233,-2.07848,-1.7816900000000002,1.86203,1.92173,4,0,0,6,6,3,0,4,0,2,5,0,0,2,4,2,6,0,0
1130,1,1,5,3,6,0.62967,-0.69509,0.14143,-1.21213,-0.27607,-0.21712,-0.21575,6,2,3,6,6,6,6,3,0,2,2,2,6,2,3,3,3,0,6
1131,2,1,6,0,6,-1.32828,0.16767,1.6565299999999998,1.11406,0.25953000000000004,1.29221,0.7654,3,3,0,2,3,5,5,0,0,3,0,0,3,3,0,3,6,0,0
1132,0,1,5,6,6,0.41667,1.2861,-1.11902,-0.91699,-0.52745,1.86203,0.40148,5,5,0,4,6,3,6,3,0,0,0,0,3,0,6,0,6,0,2
1133,0,1,3,6,6,1.37297,0.63779,-0.31776,-1.34289,-1.64101,1.29221,1.2247,3,3,0,4,6,6,5,3,3,3,3,3,3,3,4,3,6,0,4
1134,1,0,0,5,6,-0.05188,0.32197,-0.8473200000000001,-0.01729,0.41594,-1.37983,-0.8463700000000001,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1135,1,0,8,4,6,0.31287,-1.92173,-0.01928,0.59042,-1.25773,-0.21712,-0.8463700000000001,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1136,1,1,7,6,6,0.52135,-1.23177,0.44585,-3.15735,-0.52745,1.86203,1.2247,6,3,0,3,6,6,6,3,0,4,2,2,3,2,2,3,6,0,0
1137,0,0,7,6,6,-0.92104,0.47617,0.14143,1.45039,-0.27607,-0.21712,1.2247,6,2,0,5,5,5,5,5,3,4,3,0,3,0,5,3,5,0,3
1138,1,0,8,0,6,1.60383,-1.6334,0.7233,-1.07533,-1.5184,0.52975,1.2247,4,2,0,3,6,6,4,0,0,2,0,0,0,0,0,0,6,0,2
1139,2,1,6,6,6,0.41667,-1.23177,0.14143,-0.15487,0.5848899999999999,0.52975,0.07987000000000001,4,1,0,6,6,4,0,3,3,0,2,1,3,1,6,4,6,0,1
1140,0,0,7,6,6,1.98437,-1.92173,1.24033,1.45039,-1.13788,-0.21712,1.2247,6,3,0,4,6,4,4,0,0,0,0,0,4,0,0,0,6,0,0
1141,3,1,8,5,6,0.22393,-1.09207,-0.71727,-0.30172,-0.65253,0.19268,-0.8463700000000001,1,1,1,3,6,1,6,1,0,1,0,0,0,1,0,1,6,0,0
1142,0,1,7,2,6,1.60383,-0.80615,-0.71727,-1.21213,-2.18109,-0.21712,0.07987000000000001,5,4,2,0,6,4,3,3,0,4,0,0,3,0,0,0,6,0,0
1143,1,1,5,6,6,0.22393,-0.69509,0.29338000000000003,-0.01729,-1.0145,-0.71126,-1.18084,5,6,0,4,6,6,5,0,0,0,0,4,5,4,4,4,3,0,2
1144,1,1,8,6,6,-2.75696,-0.43999,-1.11902,-1.47955,0.93949,-0.21712,0.07987000000000001,5,6,5,3,6,2,4,2,0,4,0,0,0,3,0,2,0,0,0
1145,2,1,6,6,6,1.8399,-0.94779,0.14143,-1.47955,-1.25773,0.88113,-0.52593,3,3,1,4,6,3,3,1,1,2,0,2,5,3,3,2,6,0,1
1146,0,1,7,6,6,0.13606,0.16767,0.14143,-0.60633,-0.65253,0.52975,1.92173,5,4,2,4,6,6,5,6,3,5,2,3,2,3,3,3,5,0,2
1147,3,0,3,0,6,-0.58016,0.63779,-0.31776,0.43852,0.93949,-0.71126,-0.52593,1,6,2,6,5,6,5,2,0,2,2,2,0,2,0,2,6,0,0
1148,1,1,7,6,6,1.23461,-0.43999,0.58331,1.11406,0.41594,0.19268,0.40148,4,6,3,6,6,4,4,2,2,2,2,2,4,2,0,2,5,0,2
1149,2,0,8,6,6,1.72012,-1.7625,-0.58331,-0.30172,-1.25773,0.88113,-0.8463700000000001,1,3,0,2,6,6,6,1,2,0,1,0,1,0,0,0,6,0,1
1150,4,0,5,6,5,0.31287,-0.69509,-0.71727,-1.21213,-0.27607,0.52975,1.92173,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0
1151,0,1,3,4,6,0.52135,-0.80615,-0.17779,-0.15487,-1.92173,0.52975,1.2247,4,3,0,3,4,4,4,0,0,0,0,0,3,3,3,0,4,0,0
1152,0,0,5,5,6,0.41667,0.16767,0.29338000000000003,0.7609600000000001,-0.52745,0.19268,0.7654,6,2,2,0,6,6,4,3,0,4,0,5,3,3,0,0,6,0,0
1153,0,1,0,5,6,-0.92104,1.74091,1.6565299999999998,1.6110799999999998,-0.52745,-0.21712,1.2247,6,2,2,4,6,5,6,0,0,4,0,3,3,0,0,5,4,0,0
1154,0,0,7,5,6,0.22393,-0.15487,-0.31776,-0.60633,0.41594,-0.21712,-0.52593,3,2,0,4,3,2,6,2,0,2,0,0,2,0,0,0,2,0,0
1155,0,1,7,5,6,0.62967,1.93886,1.88511,0.43852,-0.40581,1.29221,0.7654,4,5,0,0,5,6,5,3,0,6,0,3,6,0,0,0,6,0,0
1156,3,1,6,2,6,-0.46725,0.0033200000000000005,-0.31776,-1.21213,0.93949,-0.71126,0.40148,3,2,2,3,6,6,5,1,0,0,0,0,3,1,0,1,6,0,1
1157,1,0,8,1,6,0.62967,-0.15487,0.14143,-0.01729,-1.13788,0.19268,1.2247,6,2,2,3,4,3,5,3,0,3,0,0,2,2,0,3,1,0,0
1158,0,1,2,6,5,0.82562,-1.09207,-1.42424,-0.91699,0.12331,0.52975,0.7654,5,6,0,0,6,5,4,5,0,4,0,0,3,3,0,3,6,0,0
1159,0,1,7,6,6,0.04257,-0.15487,1.6565299999999998,0.13136,0.25953000000000004,0.52975,1.92173,5,3,0,3,4,5,4,4,0,2,3,0,3,2,3,2,3,0,0
1160,1,0,0,5,6,-0.14882,-0.94779,0.29338000000000003,0.94156,2.04506,-0.71126,-0.52593,5,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1161,1,1,2,0,6,-0.34799,0.32197,-0.01928,0.13136,0.41594,0.19268,0.07987000000000001,4,5,4,5,6,2,4,4,0,3,0,0,3,2,0,3,6,0,0
1162,1,1,7,6,6,0.82562,-1.09207,0.44585,-0.60633,1.13407,0.88113,-0.21575,5,0,0,5,4,5,5,0,0,0,0,0,5,0,5,3,1,0,0
1163,2,1,8,6,6,-0.34799,-0.57545,0.8830899999999999,0.7609600000000001,-1.7816900000000002,1.86203,1.92173,6,0,0,0,6,3,6,3,0,2,0,2,3,0,0,4,3,0,1
1164,1,1,8,6,6,0.52135,-0.94779,1.06238,-0.30172,0.5848899999999999,-0.21712,0.07987000000000001,5,1,0,0,6,6,6,0,0,4,0,0,2,4,0,4,1,0,0
1165,0,1,3,6,6,0.82562,-0.30033000000000004,1.43533,-0.7609600000000001,-1.0145,0.88113,0.7654,6,2,0,0,6,6,5,0,0,0,0,0,4,0,3,3,2,0,0
1166,3,1,6,6,6,0.41667,-0.15487,-0.17779,-1.92595,-1.0145,0.52975,0.40148,5,6,2,3,6,2,6,1,0,0,0,2,0,2,3,2,1,0,0
1167,2,0,8,6,6,-1.1943,1.2861,1.43533,1.2861,0.25953000000000004,-0.71126,-0.21575,6,0,0,0,6,3,6,2,0,2,1,2,0,1,0,2,5,0,0
1168,2,1,7,6,6,0.13606,-0.57545,-0.01928,-0.7609600000000001,0.12331,-0.71126,0.40148,3,0,0,5,6,6,5,0,0,0,0,0,0,1,6,2,6,0,1
1169,0,1,7,6,6,-0.24649,0.16767,-0.97631,0.59042,0.93949,0.88113,0.40148,5,3,0,3,6,6,5,3,0,3,4,3,2,0,3,2,3,0,3
1170,0,0,7,6,6,0.41667,0.16767,1.43533,0.59042,0.5848899999999999,-1.37983,0.07987000000000001,4,0,0,3,6,6,6,0,0,2,0,0,2,2,0,0,3,0,2
1171,0,1,7,6,5,0.04257,-0.80615,0.8830899999999999,-0.30172,1.13407,-0.21712,0.7654,4,5,0,6,6,6,6,6,1,3,3,3,2,3,3,3,6,0,0
1172,1,1,5,6,6,0.31287,-0.80615,-0.01928,-0.91699,1.13407,1.86203,1.92173,6,6,0,0,6,4,6,0,0,0,0,0,1,1,0,0,5,0,0
1173,0,1,7,6,5,-1.43907,0.0033200000000000005,-0.8473200000000001,0.7609600000000001,-0.27607,-0.21712,0.7654,3,3,0,0,6,4,5,0,0,4,0,0,4,4,2,3,0,0,0
1174,0,1,7,4,6,0.82562,-0.15487,-0.01928,-1.34289,-0.89891,-1.37983,0.07987000000000001,5,2,0,6,2,3,5,3,0,3,0,0,5,0,5,0,0,0,0
1175,1,0,7,6,6,-0.46725,0.32197,0.14143,1.6110799999999998,0.12331,1.29221,0.40148,5,0,0,3,6,2,5,1,0,1,0,0,0,1,0,1,0,0,0
1176,1,0,5,6,6,2.127,0.47617,1.88511,-2.78793,-1.25773,1.86203,1.92173,4,6,0,4,6,4,6,4,0,1,3,1,4,1,4,0,3,0,2
1177,0,1,7,6,6,-0.79151,-0.30033000000000004,-0.58331,0.7609600000000001,-0.27607,-0.21712,-1.18084,0,3,0,4,6,6,3,0,0,0,0,0,3,3,6,3,0,0,0
1178,0,1,7,6,6,-0.14882,-1.6334,0.29338000000000003,-0.60633,-0.27607,-0.71126,0.40148,2,0,0,0,3,6,6,0,0,2,0,2,2,2,0,2,0,0,0
1179,1,1,7,4,6,1.72012,-0.43999,-0.58331,-0.4532100000000001,-1.0145,0.19268,0.40148,5,3,2,3,6,4,6,4,0,0,0,0,0,3,2,3,3,0,0
1180,1,0,6,0,6,0.41667,-0.43999,-0.58331,2.23427,-0.78155,0.52975,0.07987000000000001,6,3,2,3,6,4,6,3,0,3,0,4,4,4,3,4,5,0,0
1181,0,1,8,6,6,-0.46725,1.11406,0.8830899999999999,-0.30172,1.81175,-0.71126,-0.21575,5,3,0,3,6,6,5,0,0,4,0,4,3,3,0,3,0,0,0
1182,3,1,1,6,6,-0.14882,-1.23177,-0.17779,0.94156,0.25953000000000004,-0.21712,0.7654,4,1,0,5,6,5,4,1,0,0,0,0,0,1,6,0,1,0,1
1183,0,1,7,6,6,0.82562,-0.30033000000000004,0.58331,-0.91699,-0.89891,0.88113,0.7654,5,5,0,3,6,5,5,0,0,3,3,0,4,0,4,0,6,0,3
1184,0,1,7,4,6,-1.05308,0.63779,0.29338000000000003,0.59042,-0.78155,1.86203,0.40148,6,0,0,2,5,4,6,0,0,3,0,0,5,0,0,3,4,0,0
1185,1,0,8,5,6,1.23461,-0.30033000000000004,0.8830899999999999,0.43852,-0.00665,0.19268,0.07987000000000001,5,0,2,0,6,3,6,0,0,0,0,0,2,0,0,0,2,0,1
1186,4,0,0,6,6,-0.34799,0.47617,0.44585,-0.4532100000000001,-0.00665,-0.21712,0.07987000000000001,6,1,2,2,6,6,6,2,1,2,1,1,5,2,0,3,6,0,0
1187,0,1,7,1,6,-1.1943,1.45421,0.44585,-0.60633,-0.00665,1.29221,0.40148,4,4,0,0,6,6,5,6,0,4,0,0,3,0,0,3,6,0,0
1188,0,1,5,6,6,-2.21844,0.32197,0.7233,1.81866,0.93949,-0.71126,-0.52593,5,0,0,0,6,5,5,2,0,3,0,0,2,3,0,0,2,0,0
1189,0,0,7,6,6,0.62967,0.63779,0.44585,0.13136,-2.57309,1.86203,1.2247,3,6,2,0,6,0,6,0,0,0,0,4,4,0,2,0,4,0,0
1190,0,1,3,1,6,1.60383,-1.50796,0.44585,0.43852,-1.13788,1.86203,1.2247,6,6,2,5,4,6,4,3,2,3,0,3,0,0,0,3,6,0,0
1191,0,1,7,6,6,-2.75696,1.11406,1.06238,1.6110799999999998,-0.52745,0.19268,0.40148,5,3,0,0,4,5,4,0,0,3,0,0,3,3,0,0,5,0,0
1192,2,1,8,6,6,0.31287,0.16767,0.7233,-1.07533,0.41594,0.52975,1.2247,5,2,0,5,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0
1193,0,1,7,6,6,0.91093,-0.43999,-0.01928,-0.4532100000000001,-1.64101,0.88113,0.40148,5,3,0,5,6,2,6,0,0,5,0,0,5,2,0,5,5,0,0
1194,0,1,7,6,6,0.52135,-0.30033000000000004,-0.58331,-0.7609600000000001,-0.52745,-0.21712,0.7654,4,3,0,0,6,6,5,3,0,3,0,0,3,0,0,3,5,0,0
1195,1,1,8,1,6,-0.92104,-0.30033000000000004,-0.17779,-1.92595,-0.27607,0.52975,-1.5485799999999998,0,6,0,0,3,0,6,0,0,0,0,0,0,0,6,0,0,0,0
1196,1,1,1,6,6,-0.34799,-2.44904,-0.71727,-0.01729,0.25953000000000004,-1.37983,-0.8463700000000001,5,0,0,3,6,6,3,2,0,2,0,0,0,0,5,3,6,0,0
1197,0,1,7,6,6,2.127,-2.72827,-1.2755299999999998,0.28783000000000003,-1.92173,0.52975,1.2247,3,0,0,0,6,4,5,0,0,0,0,0,6,0,0,3,6,0,0
1198,1,0,8,4,6,0.13606,-1.6334,0.44585,0.94156,-1.64101,-0.21712,-0.8463700000000001,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1199,0,1,7,6,6,0.31287,0.96248,1.88511,-0.7609600000000001,-0.65253,1.29221,1.92173,5,4,4,4,5,6,4,5,0,4,6,0,4,3,4,4,5,0,0
1200,0,1,7,6,6,-0.67825,0.80523,0.29338000000000003,-1.07533,-0.78155,-0.21712,0.7654,6,0,0,0,6,6,5,0,0,2,0,4,2,4,2,3,2,0,0
1201,0,1,3,6,3,0.41667,0.47617,-0.31776,-1.34289,-0.27607,0.52975,1.2247,5,3,0,4,6,6,0,3,3,3,5,3,3,3,5,3,6,0,3
1202,1,1,7,6,6,0.82562,-1.37639,0.44585,-1.07533,-1.13788,0.19268,0.7654,3,2,0,5,6,6,4,3,0,2,0,0,2,2,5,2,6,0,2
1203,0,0,3,5,6,-1.05308,-0.57545,-0.01928,-2.07848,-1.38502,1.29221,0.40148,5,0,0,0,5,4,6,0,0,0,0,0,2,0,0,0,6,0,2
1204,3,1,8,5,6,-0.46725,1.58487,1.43533,1.45039,1.3061200000000002,-0.21712,-0.21575,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1205,0,1,6,6,5,0.13606,0.0033200000000000005,0.7233,-2.21844,1.46191,0.88113,1.92173,6,0,2,3,6,6,5,3,3,0,4,0,3,4,0,5,0,0,0
1206,0,1,7,1,4,-1.5507799999999998,-0.94779,0.58331,-1.07533,-0.40581,0.52975,0.40148,3,3,0,0,3,3,5,0,2,3,0,5,5,3,0,3,3,0,0
