,AT,V,AP,RH,PE,ground_truth
5164,12.68,40.69,1014.46,79.77,0.7299337748344374,0
5165,25.18,62.96,1020.04,59.08,0.31933774834437045,0
5166,8.9,39.96,1026.31,95.46,0.718278145695364,0
5167,30.93,71.85,1008.63,58.47,0.10013245033112561,0
5168,30.35,77.17,1009.55,63.62,0.16543046357615854,0
5169,23.49,64.63,1020.75,65.16,0.7199323052075682,1
5170,19.77,56.65,1020.67,66.33,0.48781456953642355,0
5171,23.18,51.43,1011.56,81.83,0.3931125827814572,0
5172,32.11,78.05,1010.36,58.78,0.14635761589403984,0
5173,23.96,46.93,1013.98,47.22,0.4052980132450337,0
5174,20.32,39.72,1002.0,51.71,0.5104635761589407,0
5175,29.08,67.79,1010.91,55.96,0.29827814569536404,0
5176,32.63,73.88,1005.64,52.56,0.20516556291390753,0
5177,18.32,42.18,1002.27,95.99,0.5059602649006623,0
5178,14.17,42.99,1007.38,78.88,0.6678145695364242,0
5179,16.49,49.39,1018.1,93.13,0.5467549668874172,0
5180,19.23,41.67,1012.53,48.86,0.6013245033112584,0
5181,26.24,51.43,1011.32,59.52,-0.12878575618355448,1
5182,10.92,40.92,1021.84,83.03,0.6197350993377482,0
5183,31.87,71.22,1006.16,45.66,0.22172185430463554,0
5184,10.05,41.17,1018.98,83.71,0.946205793368068,1
5185,14.75,40.66,1016.7,81.65,0.5770860927152315,0
5186,18.26,60.95,1016.94,78.91,0.48701986754966864,0
5187,17.34,44.78,1007.81,56.38,0.4597350993377489,0
5188,29.91,74.33,1013.22,39.76,0.1324503311258276,0
5189,16.76,43.77,1012.25,77.95,0.48662251655629163,0
5190,6.33,39.33,1012.06,93.16,0.9531125827814577,0
5191,29.17,64.79,1016.43,61.05,0.2773509933774836,0
5192,20.32,44.6,1015.16,36.35,0.5291390728476815,0
5193,23.64,63.31,1014.5,61.83,0.2707284768211915,0
5194,32.09,69.4,1003.1,56.91,0.13721854304635794,0
5195,29.83,62.66,1007.98,47.07,0.24437086092715177,0
5196,22.29,56.89,1014.39,84.89,0.28662251655629145,0
5197,30.66,73.77,1003.13,78.09,0.12900662251655604,0
5198,24.8,59.87,1018.79,60.79,0.27470198675496693,0
5199,21.33,50.32,1008.58,85.3,0.29377483443708563,0
5200,28.9,68.84,1011.64,64.44,0.22251655629139044,0
5201,10.31,44.63,1020.55,88.62,0.6823841059602644,0
5202,32.31,62.04,1010.45,38.01,0.38927152317880775,0
5203,25.66,71.77,1006.76,84.76,0.11907284768211923,0
5204,15.93,25.88,1009.45,72.83,0.5621192052980133,0
5205,8.86,36.71,1025.64,79.65,0.7764238410596027,0
5206,12.45,40.81,1025.63,66.26,0.7214569536423845,0
5207,25.44,70.17,1000.65,91.89,0.16900662251655607,0
5208,23.21,58.66,1012.24,65.31,0.4060927152317886,0
5209,14.24,39.99,1009.3,83.75,0.6084768211920526,0
5210,8.46,39.66,1015.14,85.38,0.84635761589404,0
5211,24.11,68.63,1014.34,45.28,0.3733774834437087,0
5212,16.0,44.9,1020.5,80.89,0.5462251655629142,0
5213,25.56,60.32,1016.28,59.84,0.3278145695364234,0
5214,20.12,69.45,1013.23,88.48,0.2997350993377479,0
5215,22.82,60.08,1017.95,65.71,0.4052980132450337,0
5216,19.65,57.85,1011.73,93.89,0.40052980132450333,0
5217,32.48,62.04,1010.39,38.05,0.3472847682119209,0
5218,13.73,50.59,1020.44,85.54,0.5210596026490073,0
5219,23.43,51.43,1011.31,73.55,0.31562913907284695,0
5220,15.18,44.2,1019.6,72.45,0.5540397350993373,0
5221,10.59,39.96,1025.87,97.05,0.6450331125827811,0
5222,28.96,75.23,1010.88,49.45,0.24860927152317824,0
5223,15.5,44.34,1019.21,65.21,0.6393377483443707,0
5224,30.14,67.69,1006.54,57.05,0.08807947019867601,0
5225,10.69,36.71,1022.08,83.28,0.6960264900662247,0
5226,24.5,58.66,1011.54,57.92,0.40754966887417154,0
5227,23.25,69.45,1013.85,70.14,0.22410596026490115,0
5228,13.21,40.03,1018.12,82.98,0.6554966887417217,0
5229,30.88,67.83,1008.97,54.99,0.06754966887417257,0
5230,26.04,72.43,1006.82,84.88,0.16794701986754923,0
5231,24.91,64.45,1013.02,42.34,0.40503311258278085,0
5232,11.98,44.6,1018.59,86.71,0.6590728476821193,0
5233,18.01,44.2,1018.84,55.72,0.4781456953642387,0
5234,21.46,58.18,1007.45,95.33,0.31602649006622485,0
5235,32.86,68.51,1008.43,46.78,0.16052980132450312,0
5236,16.5,53.29,1017.7,95.66,0.5047682119205295,0
5237,12.41,45.87,1004.78,80.02,0.6341721854304634,0
5238,22.33,59.8,1016.84,67.09,0.394834437086093,0
5239,11.48,42.02,1000.29,94.76,0.677748344370861,0
5240,14.56,47.45,1009.52,91.14,0.419735099337748,0
5241,30.08,68.14,1003.99,77.38,0.06635761589403977,0
5242,27.66,76.86,1001.31,69.47,0.21695364238410608,0
5243,5.96,36.25,1029.4,88.63,0.8998675496688744,0
5244,35.77,73.56,1006.36,36.31,0.13086092715231779,0
5245,24.56,60.27,1017.63,74.5,0.26556291390728504,0
5246,19.7,43.79,1015.93,47.39,0.5847682119205304,0
5247,19.83,46.33,1013.27,96.4,0.4100662251655631,0
5248,22.61,50.32,1008.41,79.4,0.32423841059602676,0
5249,31.88,66.44,1009.25,64.06,0.10026490066225158,0
5250,21.7,70.32,1009.12,91.3,0.24185430463576107,0
5251,25.72,70.47,1010.44,70.57,0.19443708609271493,0
5252,26.51,70.32,1010.3,57.4,0.153112582781457,0
5253,25.2,59.21,1017.54,55.53,0.3165562913907287,0
5254,13.1,40.03,1017.79,84.48,0.668741721854305,0
5255,27.0,73.42,1012.2,87.28,0.1659602649006624,0
5256,25.84,67.83,1009.26,59.55,0.17298013245033061,0
5257,23.76,74.22,1009.2,92.98,0.22794701986754973,0
5258,29.69,47.93,1002.85,44.76,0.23615894039735075,0
5259,21.69,42.23,1013.05,67.55,0.5470198675496691,0
5260,10.33,43.99,1020.7,96.68,0.7140397350993375,0
5261,24.19,65.48,1018.8,60.54,0.3133774834437091,0
5262,8.27,37.7,1015.09,73.64,0.7801324503311262,0
5263,28.15,70.72,1009.76,73.38,0.21099337748344382,0
5264,18.09,48.92,1010.6,52.11,0.4610596026490068,0
5265,27.18,61.41,1012.17,46.11,0.3899337748344367,0
5266,23.71,68.63,1014.54,46.04,0.3860927152317881,0
5267,26.76,70.98,1007.64,90.51,0.23271523178807918,0
5268,19.98,49.15,1021.56,63.89,0.4937748344370867,0
5269,24.82,72.99,1007.81,84.72,0.20423841059602665,0
5270,21.09,46.63,1013.03,74.8,0.43814569536423775,0
5271,21.19,55.5,1019.83,65.22,0.47245033112582746,0
5272,25.95,73.77,1001.35,92.67,0.15827814569536436,0
5273,30.7,67.69,1005.92,51.58,0.12344370860927167,0
5274,13.49,43.41,1015.75,57.86,0.540397350993377,0
5275,15.79,44.89,1010.19,84.61,0.501059602649006,0
5276,28.57,69.84,1003.57,66.55,0.17192052980132466,0
5277,23.48,49.16,1002.7,70.22,0.3372185430463581,0
5278,31.0,71.77,1006.29,48.56,0.14317880794701932,0
5279,34.96,68.94,1006.17,59.26,0.1486092715231786,0
5280,22.53,60.95,1015.12,75.1,0.6710296072704357,1
5281,31.41,64.44,1013.84,49.49,0.25218543046357667,0
5282,29.97,67.9,1006.09,61.6,0.18384105960264918,0
5283,7.44,41.04,1021.84,88.56,0.7790728476821194,0
5284,21.86,64.45,1015.83,63.36,0.4972185430463574,0
5285,22.41,66.56,1003.3,88.71,0.20516556291390753,0
5286,11.87,40.55,1019.06,94.11,0.7090066225165561,0
5287,23.93,65.59,1011.09,87.26,0.32635761589403955,0
5288,12.39,44.58,1016.38,84.95,0.7299337748344374,0
5289,10.06,39.61,1020.69,69.49,0.7694039735099336,0
5290,5.01,39.4,1003.69,91.9,0.7295364238410595,0
5291,24.74,69.13,1010.69,90.08,0.14543046357615896,0
5292,19.31,60.07,1014.86,69.37,0.4398675496688744,0
5293,6.3,41.14,1027.45,86.11,0.8109933774834435,0
5294,23.09,69.13,1010.93,90.07,0.21735099337748398,0
5295,9.24,41.4,1018.34,84.91,0.7601324503311258,0
5296,9.69,40.46,1019.1,71.91,0.6874172185430467,0
5297,13.65,42.74,1026.58,71.48,0.6438410596026491,0
5298,29.77,67.07,1005.82,48.38,0.1805298013245027,0
5299,9.2,40.77,1011.88,89.86,0.7888741721854302,0
5300,28.87,57.19,1008.09,64.29,0.20278145695364191,0
5301,28.22,51.43,1006.06,63.72,0.24066225165562916,0
5302,23.27,65.48,1019.05,61.36,0.30688741721854296,0
5303,9.82,41.26,1007.71,96.69,0.7650331125827812,0
5304,16.83,46.48,1007.21,87.23,0.4686092715231789,0
5305,23.18,72.99,1009.01,90.09,0.24980132450331105,0
5306,23.59,43.77,1010.85,55.98,0.3729801324503317,0
5307,8.95,43.13,1017.56,94.85,0.7798675496688743,0
5308,26.54,69.34,1009.5,87.18,0.201986754966887,0
5309,22.56,62.26,1012.11,63.16,0.3320529801324499,0
5310,14.16,39.28,1015.63,77.29,0.6756291390728473,0
5311,31.54,71.06,1008.4,71.77,0.017244079784691863,1
5312,13.48,41.92,1030.2,65.96,0.5780132450331124,0
5313,13.74,41.16,1010.74,87.69,0.7010596026490061,0
5314,23.7,66.56,1002.07,85.19,0.6613082868428642,1
5315,22.35,57.76,1017.92,68.18,0.44344370860927196,0
5316,28.25,71.77,1006.36,67.03,0.12092715231788098,0
5317,21.96,58.79,1010.51,87.32,0.379205298013245,0
5318,28.66,74.93,1014.04,51.26,0.2719205298013243,0
5319,16.37,52.9,1015.14,73.11,0.5415894039735099,0
5320,23.09,73.5,1011.4,89.76,0.24238410596026494,0
5321,23.19,42.67,1007.83,63.31,0.3535099337748342,0
5322,30.81,71.97,1008.36,75.0,0.13602649006622514,0
5323,22.84,50.05,1005.59,79.49,0.2992052980132449,0
5324,32.84,77.95,1014.68,45.8,0.15509933774834472,0
5325,24.41,58.59,1012.62,64.52,0.2964238410596023,0
5326,30.18,65.74,1012.63,47.74,0.28331125827814496,0
5327,28.3,64.33,1011.23,68.88,0.2814569536423841,0
5328,22.52,64.27,1014.34,82.77,0.33298013245033076,0
5329,6.59,39.37,1020.34,77.92,0.8994701986754965,0
5330,23.38,59.07,1009.29,92.4,0.298940397350993,0
5331,19.89,68.08,1012.65,80.25,0.37682119205298026,0
5332,26.42,59.39,1013.95,66.03,0.2421192052980139,0
5333,12.07,41.17,1013.54,71.32,0.7817218543046351,0
5334,23.45,69.04,1010.5,80.77,0.2943046357615895,0
5335,15.24,48.6,1007.08,86.49,0.5243708609271529,0
5336,5.68,40.35,1012.11,92.86,0.8811920529801327,0
5337,10.29,40.56,1017.28,69.13,0.8137748344370861,0
5338,32.0,65.74,1011.22,46.16,0.2649006622516552,0
5339,9.6,37.73,1021.87,77.75,0.8049006622516552,0
5340,25.6,63.76,1010.18,67.43,0.20516556291390753,0
5341,32.56,68.14,1004.02,35.04,0.06423841059602697,0
5342,19.26,58.46,1015.74,84.64,0.402649006622517,0
5343,13.33,38.47,1015.42,58.27,0.6092715231788075,0
5344,23.5,59.21,1018.29,63.0,0.30529801324503314,0
5345,13.66,45.0,1021.97,79.04,1.0035278449002492,1
5346,12.46,40.73,1017.53,93.47,0.588609271523179,0
5347,28.77,75.23,1010.01,59.0,0.23403973509933795,0
5348,31.68,68.24,1005.29,37.34,0.09218543046357652,0
5349,10.31,39.82,1012.87,88.71,0.7993377483443709,0
5350,10.04,41.62,1013.36,95.17,0.5776158940397353,0
5351,25.6,63.9,1013.16,53.19,0.41298013245033083,0
5352,19.55,39.39,1013.55,57.82,0.5841059602649006,0
5353,17.82,65.94,1013.44,88.13,0.4312582781456955,0
5354,31.97,79.74,1007.03,55.84,0.20834437086092716,0
5355,28.21,70.8,1010.45,77.92,0.20834437086092716,0
5356,25.77,59.39,1014.76,69.99,0.2434437086092709,0
5357,17.54,44.58,1016.56,79.0,0.5993377483443707,0
5358,22.75,58.86,1016.0,67.34,0.3716556291390729,0
5359,10.2,41.17,1019.56,82.46,0.7872847682119204,0
5360,28.34,63.77,1013.7,61.13,0.25814569536423804,0
5361,14.78,54.3,1016.96,68.53,0.5760264900662255,0
5362,20.9,67.07,1005.43,82.85,0.30728476821191997,0
5363,14.37,40.56,1021.67,68.18,0.661324503311258,0
5364,23.89,50.16,1004.88,73.94,0.32754966887417236,0
5365,29.66,59.22,1013.25,61.2,0.282384105960265,0
5366,24.33,46.93,1013.83,44.59,0.3613245033112582,0
5367,28.55,72.43,1007.2,65.82,0.12980132450331094,0
5368,18.59,39.54,1008.56,68.61,0.5602649006622515,0
5369,21.94,50.32,1008.44,86.98,0.3262251655629136,0
5370,10.95,39.22,1015.69,62.3,0.7127152317880796,0
5371,21.76,47.93,1005.34,86.28,0.32463576158940377,0
5372,25.05,58.59,1013.37,66.14,0.30026490066225175,0
5373,22.95,45.61,1013.65,73.92,0.4986754966887421,0
5374,8.49,39.61,1021.05,87.74,0.8434437086092714,0
5375,7.1,35.77,1015.39,92.1,0.7960264900662253,0
5376,11.72,40.35,1012.08,83.98,0.7437086092715237,0
5377,11.72,39.18,1024.19,68.53,0.645298013245033,0
5378,11.45,41.17,1017.98,84.64,0.7382781456953644,0
5379,23.36,59.15,1013.71,86.64,-0.16740220521480176,1
5380,26.2,71.73,1010.14,76.14,0.1407947019867546,0
5381,29.01,70.04,1010.02,57.35,0.1324503311258276,0
5382,30.76,73.17,1009.89,50.43,0.1419867549668874,0
5383,27.91,64.79,1017.7,48.29,0.26847682119205274,0
5384,10.87,42.02,1002.08,95.22,0.69364238410596,0
5385,12.61,41.79,1015.82,91.9,0.5445033112582784,0
5386,13.29,71.14,1019.63,75.09,0.5817218543046359,0
5387,23.83,49.21,1012.93,46.79,0.3439735099337753,0
5388,26.68,62.91,1012.33,60.78,0.2752317880794708,0
5389,23.83,64.15,1020.93,63.86,0.3667549668874166,0
5390,18.0,43.7,1015.4,61.28,0.5827814569536418,0
5391,12.65,44.34,1019.4,71.45,0.6429139072847683,0
5392,29.13,68.3,1014.96,37.08,0.22503311258278114,0
5393,18.49,41.1,1001.9,59.99,0.5364238410596025,0
5394,16.39,58.59,1014.58,90.34,0.4607947019867549,0
5395,32.96,73.03,1013.56,54.03,0.24728476821192036,0
5396,19.79,51.19,1008.77,94.72,0.36688741721854257,0
5397,24.44,69.13,1011.1,87.62,0.18649006622516495,0
5398,21.04,50.32,1008.41,90.19,0.3452980132450332,0
5399,17.35,39.72,1003.0,64.62,0.5241059602649001,0
5400,31.98,70.17,999.43,59.42,0.1411920529801325,0
5401,19.36,44.6,1016.25,45.65,0.5867549668874172,0
5402,23.33,73.18,1012.51,91.29,0.21284768211920468,0
5403,16.73,45.0,1023.44,60.68,0.6201324503311252,0
5404,8.57,41.17,1020.18,72.47,0.846887417218543,0
5405,25.28,49.5,1013.95,52.79,0.4470198675496686,0
5406,22.66,68.3,1017.73,86.92,0.14582781456953597,0
5407,17.35,39.39,1013.18,67.67,0.6303311258278148,0
5408,18.14,67.71,1003.82,95.69,0.2939072847682116,0
5409,12.19,40.05,1014.77,84.39,0.7107284768211919,0
5410,10.11,39.72,1019.1,69.68,0.2821755901625821,1
5411,23.24,63.78,1017.1,63.8,0.3535099337748342,0
5412,28.98,73.42,1011.25,72.9,0.1581456953642384,0
5413,31.93,72.58,1006.9,56.27,0.06463576158940398,0
5414,13.25,49.83,1008.76,88.21,0.1155193538020664,1
5415,24.86,60.77,1016.85,71.24,0.27046357615894046,0
5416,26.33,60.06,1005.86,41.57,0.3960264900662258,0
5417,12.31,40.64,1020.71,94.6,0.73364238410596,0
5418,29.6,67.79,1010.37,51.05,0.29364238410596055,0
5419,15.25,52.9,1014.86,76.87,0.5784105960264903,0
5420,14.79,39.52,1017.95,71.97,0.6517880794701991,0
5421,5.53,35.79,1013.48,94.19,0.8475496688741719,0
5422,9.01,40.77,1022.37,90.3,0.669933774834437,0
5423,10.8,41.39,1019.74,74.08,0.7747019867549669,0
5424,10.24,41.58,1021.17,94.34,0.6039735099337751,0
5425,28.36,68.08,1013.34,42.82,0.1891390728476825,0
5426,9.43,41.4,1028.03,84.98,1.086360676094146,1
5427,10.5,40.8,1024.06,76.05,0.8290066225165562,0
5428,33.96,68.94,1006.93,47.39,0.09006622516556284,0
5429,33.27,66.44,1010.63,43.47,0.13046357615894077,0
5430,12.17,49.83,1008.05,96.44,0.6524503311258272,0
5431,27.86,61.5,1009.23,46.19,0.25470198675496736,0
5432,22.36,58.79,1011.77,87.51,0.34741721854304686,0
5433,12.57,41.66,1009.11,70.74,0.7331125827814571,0
5434,31.09,64.05,1011.32,61.14,0.26966887417218555,0
5435,30.21,79.74,1006.82,54.03,0.13999999999999968,0
5436,27.31,65.12,1016.05,45.98,0.26225165562913944,0
5437,19.92,63.31,1015.02,82.71,0.3083443708609277,0
5438,16.17,46.97,1014.22,85.8,0.4744370860927152,0
5439,31.2,68.24,1005.71,34.84,0.11139072847682119,0
5440,20.19,62.26,1011.37,89.69,0.3088741721854298,0
5441,8.97,36.24,1013.21,90.77,0.7633112582781454,0
5442,8.7,36.24,1013.34,89.5,0.773907284768212,0
5443,5.98,38.91,1016.5,91.83,1.2215097603390228,1
5444,19.8,57.25,1010.84,88.9,0.41708609271523134,0
5445,26.45,74.33,1013.81,61.7,0.17086092715231782,0
5446,20.51,63.09,1016.39,92.99,0.339072847682119,0
5447,29.71,71.85,1008.81,70.86,0.10900662251655646,0
5448,18.03,53.16,1013.02,81.95,0.48066225165562937,0
5449,23.45,70.04,1010.99,79.2,0.21456953642384047,0
5450,6.05,41.14,1027.69,86.93,0.8047682119205293,0
5451,15.32,45.01,1013.3,83.72,0.5172185430463578,0
5452,6.53,42.85,1012.65,91.6,0.8042384105960263,0
5453,12.61,43.22,1013.41,78.94,0.6170860927152324,0
5454,15.95,49.25,1019.04,88.51,0.5713907284768212,0
5455,23.33,54.2,1012.47,79.48,0.2629139072847684,0
5456,23.94,51.95,1008.18,71.87,0.41827814569536415,0
5457,19.34,64.79,1018.03,84.77,0.45470198675496665,0
5458,31.11,72.25,1012.34,44.45,0.18490066225165602,0
5459,14.63,41.23,998.96,86.4,0.6105960264900663,0
5460,17.57,62.1,1019.51,86.14,0.4376158940397348,0
5461,17.31,44.71,1017.43,35.4,0.5667549668874177,0
5462,31.16,67.45,1014.69,32.25,0.10715231788079471,0
5463,10.05,40.46,1018.71,67.38,0.6463576158940398,0
5464,10.23,42.07,1017.93,91.1,0.7268874172185429,0
5465,16.31,42.28,1007.45,77.77,0.4504258104513975,1
5466,30.74,73.67,1005.79,57.89,0.11470198675496679,0
5467,31.38,71.32,1009.17,60.42,0.17456953642384132,0
5468,27.9,63.13,1011.8,70.04,0.258278145695364,0
5469,3.96,35.47,1016.79,83.81,0.919470198675497,0
5470,12.37,43.22,1009.1,76.06,0.6388079470198678,0
5471,15.28,48.14,1012.55,69.65,0.5362913907284765,0
5472,16.85,49.78,1005.61,100.1,0.4645033112582775,0
5473,18.82,61.27,1019.5,72.23,0.4639735099337754,0
5474,26.06,49.02,1007.59,74.08,0.23364238410596005,0
5475,19.62,58.79,1017.59,87.39,0.3447682119205302,0
5476,8.79,40.67,1019.5,66.3,0.9107284768211921,0
5477,25.52,59.15,1013.88,65.37,0.2537748344370865,0
5478,30.7,71.58,1010.0,48.96,0.11933774834437028,0
5479,21.19,67.71,1006.65,56.28,0.28410596026490076,0
5480,14.11,45.08,1023.27,83.22,0.588609271523179,0
5481,26.19,65.61,1014.51,54.52,0.3108609271523184,0
5482,32.63,74.99,1002.42,40.07,0.1659602649006624,0
5483,7.67,35.77,1017.55,60.97,0.7920529801324507,0
5484,19.65,63.91,1009.26,99.08,0.32635761589403955,0
5485,18.83,48.98,1016.33,74.23,0.43735099337748284,0
5486,13.41,40.89,1010.85,89.61,0.6905960264900655,0
5487,25.24,63.47,1011.3,66.21,0.29788079470198703,0
5488,12.51,49.83,1008.61,94.27,0.43152317880794655,0
5489,27.14,71.32,1007.8,87.99,0.15496688741721787,0
5490,13.21,41.2,1016.63,74.1,0.7152317880794703,0
5491,25.2,57.5,1015.19,59.62,0.3443708609271523,0
5492,31.07,73.5,1010.58,43.66,-0.32227391447622766,1
5493,4.71,39.42,1026.4,84.42,0.8082119205298008,0
5494,14.24,39.58,1011.17,70.45,0.6580132450331124,0
5495,10.62,39.58,1011.9,87.85,0.790066225165563,0
5496,8.88,36.66,1026.61,76.16,0.7939072847682116,0
5497,23.25,63.78,1016.01,72.01,0.3782781456953641,0
5498,20.76,69.05,1001.89,77.86,0.298807947019867,0
5499,6.22,39.33,1012.31,93.23,0.9471523178807946,0
5500,5.18,40.27,1010.84,81.64,0.9117880794701989,0
5501,30.3,73.9,1006.72,55.13,0.2719205298013243,0
5502,9.38,44.77,1020.41,85.26,0.71046357615894,0
5503,29.28,65.71,1013.76,48.05,0.33417218543046356,0
5504,21.12,63.91,1009.33,96.14,0.3626490066225161,0
5505,26.52,73.21,1002.3,95.38,0.22198675496688747,0
5506,4.81,42.85,1013.96,86.94,0.7886092715231792,0
5507,6.76,37.49,1011.66,80.91,0.8554966887417219,0
5508,27.09,49.3,1003.93,61.0,0.22754966887417183,0
5509,33.2,73.88,1005.67,48.48,0.23655629139072865,0
5510,10.48,40.22,1004.81,92.16,0.7618543046357615,0
5511,14.22,37.85,1011.24,88.49,0.6727152317880796,0
5512,7.21,42.03,1017.81,90.12,0.8211920529801322,0
5513,19.02,49.25,1019.75,58.29,0.44013245033112547,0
5514,26.88,79.74,1006.54,93.7,0.19218543046357617,0
5515,14.19,43.71,1024.38,83.03,0.7839486690644115,1
5516,15.22,50.88,1014.19,100.12,0.532185430463576,0
5517,23.17,62.39,1008.04,89.42,0.2520529801324507,0
5518,17.69,46.36,1019.55,86.64,0.5635761589403971,0
5519,18.48,52.05,1012.41,68.2,0.5080794701986759,0
5520,14.22,39.39,1014.16,80.22,0.6717880794701987,0
5521,22.72,62.4,1010.28,80.79,0.3305960264900669,0
5522,25.95,69.51,1009.36,66.82,0.18701986754966882,0
5523,13.57,39.39,1014.01,82.12,0.6778807947019869,0
5524,6.52,39.85,1012.55,86.36,0.831125827814569,0
5525,29.25,72.99,1006.85,61.15,0.11735099337748345,0
5526,25.79,70.4,1007.11,86.03,0.2347019867549669,0
5527,25.75,60.95,1014.75,53.3,0.3108609271523184,0
5528,28.31,71.85,1009.0,77.56,0.12331125827814571,0
5529,24.24,70.32,1009.38,82.83,0.2144370860927154,0
5530,28.73,68.24,1008.31,56.85,0.13735099337748302,0
5531,34.62,69.05,1000.68,38.35,0.06821192052980152,0
5532,23.57,70.04,1011.06,82.79,0.22874172185430464,0
5533,14.51,42.77,1017.47,81.95,0.5709933774834441,0
5534,4.59,39.33,1010.85,71.78,0.9886092715231785,0
5535,24.31,44.05,1006.16,73.3,0.2970860927152321,0
5536,9.53,38.18,1018.43,75.33,0.7454304635761595,0
5537,26.99,68.12,1011.45,58.48,0.2210596026490066,0
5538,17.98,53.29,1018.29,83.46,0.46953642384105887,0
5539,29.38,74.9,1003.25,72.19,0.17854304635761586,0
5540,12.82,38.62,1018.71,83.8,0.37106890595941855,1
5541,29.84,58.9,1005.24,56.18,0.27377483443708606,0
5542,10.26,43.14,1019.68,98.97,0.6157615894039736,0
5543,20.57,42.8,1013.1,75.48,0.5320529801324501,0
5544,25.3,58.46,1015.91,69.71,0.25152317880794683,0
5545,24.56,71.94,1006.81,89.59,0.23456953642384182,0
5546,20.01,52.9,1018.05,58.88,0.467682119205298,0
5547,11.54,40.05,1014.78,87.05,0.7156291390728482,0
5548,6.86,41.17,1020.12,79.14,0.9267549668874171,0
5549,13.11,41.58,1020.43,74.32,0.532185430463576,0
5550,16.41,41.48,1016.28,45.19,0.41947019867549695,0
5551,10.45,39.69,1003.92,89.45,0.6924503311258281,0
5552,26.72,67.79,1010.35,63.31,0.32344370860927185,0
5553,30.12,74.16,1013.13,63.56,0.16980132450331098,0
5554,14.94,41.35,1004.82,98.04,0.6154966887417217,0
5555,15.39,42.28,1007.35,81.35,0.6230463576158938,0
5556,12.83,41.67,1012.84,84.29,0.7225165562913904,0
5557,13.93,38.91,1013.04,73.51,0.6639735099337747,0
5558,30.27,70.32,1007.93,51.61,0.13192052980132463,0
5559,27.76,75.33,1003.69,79.62,0.16913907284768204,0
5560,10.59,41.26,1008.1,98.27,0.4093877773762575,1
5561,23.24,45.01,1012.21,45.23,0.4867549668874167,0
5562,14.8,58.2,1018.29,85.11,0.4619867549668868,0
5563,25.2,65.59,1013.0,71.34,0.250066225165563,0
5564,32.53,77.95,1014.76,58.1,0.18781456953642373,0
5565,23.36,62.52,1016.18,68.18,0.37231788079470185,0
5566,23.48,70.79,1006.7,88.57,0.15880794701986733,0
5567,29.04,76.09,1007.52,75.44,0.1332450331125825,0
5568,23.39,64.63,1020.45,58.22,0.38423841059602637,0
5569,27.44,59.74,1010.99,56.42,0.4203973509933778,0
5570,10.03,42.02,998.6,99.9,0.6729801324503306,0
5571,4.0,39.9,1008.46,97.21,0.9327152317880794,0
5572,24.96,74.99,1008.25,80.52,0.273509933774835,0
5573,17.48,52.9,1020.03,76.47,0.5043708609271516,0
5574,13.26,41.74,1021.89,63.32,0.5084247898572757,1
5575,30.28,70.98,1007.51,74.28,0.5536460609846902,1
5576,30.3,69.51,1011.8,50.43,0.14384105960264915,0
5577,29.24,69.05,1003.12,43.18,0.16291390728476784,0
5578,7.64,41.17,1020.01,75.14,0.9042384105960259,0
5579,24.14,62.66,1007.33,73.27,0.26052980132450365,0
5580,28.87,71.97,1008.74,82.61,0.20662251655629138,0
5581,17.3,46.21,1013.56,87.57,0.48357615894039707,0
5582,18.87,44.06,1013.42,68.78,0.41245033112582785,0
